## 토큰, 레이블 구분자 : \t
## 토큰 구분자 : \n
## 문장 구분자 : \n\n
## 주석 : ##
## 칼럼명 : INDEX	WORD_FORM	LEMMA	POS	HEAD	DEPREL
## klue-dp-v1_train_00000_wikitree	해당 그림을 보면 디즈니 공주들이 브리트니 스피어스의 앨범이나 뮤직비디오, 화보 속 모습을 똑같이 재연했다.
## klue-dp-v1_train_00563_wikitree	그는 북한의 최근 탄도미사일 발사 및 핵실험 경고 등과 관련해 여러 유엔 안전보장이사회 결의를 직접적이고 완전하게 위반한 것이라고 규정하면서 핵무기 프로그램과 탄도미사일 능력을 개발하고 진전하려는 의도라고 비판했다.
1	그는	그 는	NP+JX	27	NP_SBJ
2	북한의	북한 의	NNP+JKG	8	NP_MOD
3	최근	최근	NNG	8	NP
4	탄도미사일	탄도 미사일	NNG+NNG	5	NP
5	발사	발사	NNG	8	NP_CNJ
6	및	및	MAG	8	AP
7	핵실험	핵 실험	NNG+NNG	8	NP
8	경고	경고	NNG	9	NP
9	등과	등 과	NNB+JKB	10	NP_AJT
10	관련해	관련 하 여	NNG+XSV+EC	17	VP
11	여러	여러	MMN	14	DP
12	유엔	유엔	NNP	13	NP
13	안전보장이사회	안전보장이사회	NNP	14	NP
14	결의를	결의 를	NNG+JKO	17	NP_OBJ
15	직접적이고	직접 적 이 고	NNG+XSN+VCP+EC	16	VNP
16	완전하게	완전 하 게	NNG+XSA+EC	17	VP
17	위반한	위반 하 ㄴ	NNG+XSV+ETM	18	VP_MOD
18	것이라고	것 이 라고	NNB+VCP+EC	19	VNP_AJT
19	규정하면서	규정 하 면서	NNG+XSV+EC	27	VP
20	핵무기	핵 무기	NNG+NNG	21	NP
21	프로그램과	프로그램 과	NNG+JC	23	NP_CNJ
22	탄도미사일	탄도 미사일	NNG+NNG	23	NP
23	능력을	능력 을	NNG+JKO	25	NP_OBJ
24	개발하고	개발 하 고	NNG+XSV+EC	25	VP
25	진전하려는	진전 하 려는	NNG+XSV+ETM	26	VP_MOD
26	의도라고	의도 이 라고	NNG+VCP+EC	27	VNP_CMP
27	비판했다.	비판 하 였 다 .	NNG+XSV+EP+EF+SF	0	VP

## klue-dp-v1_train_00564_wikitree	배우 심은경, 윤제문, 김성오 씨가 출연하는 스릴러 영화 '널 기다리며'는 오는 10일 개봉한다.
1	배우	배우	NNG	5	NP
2	심은경,	심은경 ,	NNP+SP	4	NP_CNJ
3	윤제문,	윤제문 ,	NNP+SP	4	NP_CNJ
4	김성오	김성오	NNP	5	NP
5	씨가	씨 가	NNB+JKS	6	NP_SBJ
6	출연하는	출연 하 는	NNG+XSV+ETM	8	VP_MOD
7	스릴러	스릴러	NNG	8	NP
8	영화	영화	NNG	10	NP
9	'널	' 너 ㄹ	SS+NP+JKO	10	NP
10	기다리며'는	기다리 며 ' 는	VV+EF+SS+JX	13	NP_SBJ
11	오는	오 는	VV+ETM	12	VP_MOD
12	10일	10 일	SN+NNB	13	NP_AJT
13	개봉한다.	개봉 하 ㄴ다 .	NNG+XSV+EF+SF	0	VP

## klue-dp-v1_train_00565_wikitree	이날 김 씨는 복귀를 위해 다시 한 번 시청자들 앞에서 짚고 넘어가야 할 문제라며 '10년 전 음주운전' 사고에 대해 직접 이야기했다.
1	이날	이 날	MMD+NNG	21	NP_AJT
2	김	김	NNP	3	NP
3	씨는	씨 는	NNB+JX	21	NP_SBJ
4	복귀를	복귀 를	NNG+JKO	5	NP_OBJ
5	위해	위하 여	VV+EC	11	VP
6	다시	다시	MAG	8	AP
7	한	한	MMN	8	DP
8	번	번	NNB	11	NP_AJT
9	시청자들	시청자 들	NNG+XSN	10	NP
10	앞에서	앞 에서	NNG+JKB	11	NP_AJT
11	짚고	짚 고	VV+EC	12	VP
12	넘어가야	넘 어 가 아야	VV+EC+VV+EC	13	VP
13	할	하 ㄹ	VX+ETM	14	VP_MOD
14	문제라며	문제 이 라며	NNG+VCP+EC	21	VNP
15	'10년	' 10 년	SS+SN+NNB	16	NP
16	전	전	NNG	17	NP
17	음주운전'	음주 운전 '	NNG+NNG+SS	18	NP
18	사고에	사고 에	NNG+JKB	19	NP_AJT
19	대해	대하 여	VV+EC	21	VP
20	직접	직접	MAG	21	AP
21	이야기했다.	이야기 하 였 다 .	NNG+XSV+EP+EF+SF	0	VP

## klue-dp-v1_train_00566_wikitree	농림축산식품부가 기획한 이 행사는 11월 11일 '농업인의 날'을 맞아 마련됐는데요.
1	농림축산식품부가	농림축산식품부 가	NNG+JKS	2	NP_SBJ
2	기획한	기획 하 ㄴ	NNG+XSV+ETM	4	VP_MOD
3	이	이	MMD	4	DP
4	행사는	행사 는	NNG+JX	10	NP_SBJ
5	11월	11 월	SN+NNB	6	NP
6	11일	11 일	SN+NNB	8	NP
7	'농업인의	' 농업인 의	SS+NNG+JKG	8	NP_MOD
8	날'을	날 ' 을	NNG+SS+JKO	9	NP_OBJ
9	맞아	맞 아	VV+EC	10	VP
10	마련됐는데요.	마련 되 었 는데요 .	NNG+XSV+EP+EF+SF	0	VP

## klue-dp-v1_train_00567_wikitree	비록 이날 1위는 신인 그룹 엑소에게 내줬지만 그는 후보에 오른 것만으로도 감회가 남달랐다.
1	비록	비록	MAG	7	AP
2	이날	이날	NNG	7	NP_AJT
3	1위는	1 위 는	SN+NNB+JX	7	NP_OBJ
4	신인	신인	NNG	5	NP
5	그룹	그룹	NNG	6	NP
6	엑소에게	엑소 에게	NNP+JKB	7	NP_AJT
7	내줬지만	내 어 주 었 지만	VV+EC+VX+EP+EC	13	VP
8	그는	그 는	NP+JX	13	NP_SBJ
9	후보에	후보 에	NNG+JKB	10	NP_AJT
10	오른	오르 ㄴ	VV+ETM	11	VP_MOD
11	것만으로도	것 만 으로 도	NNB+JX+JKB+JX	13	NP_AJT
12	감회가	감회 가	NNG+JKS	13	NP_SBJ
13	남달랐다.	남다르 았 다 .	VA+EP+EF+SF	0	VP

## klue-dp-v1_train_00568_wikitree	구 씨는 또 인근 4천 세대의 아파트 주민을 상대로 상권이 형성된 이 곳 진출을 위해 이마트 에브리데이 측이 매물이었던 옥계마트의 인수 가격을 낮추기 위해 자신을 이용했다고 주장한다.
1	구	구	NNP	2	NP
2	씨는	씨 는	NNB+JX	27	NP_SBJ
3	또	또	MAG	27	AP
4	인근	인근	NNG	6	NP
5	4천	4 천	SN+NR	6	NP
6	세대의	세대 의	NNG+JKG	8	NP_MOD
7	아파트	아파트	NNG	8	NP
8	주민을	주민 을	NNG+JKO	9	NP_OBJ
9	상대로	상대 로	NNG+JKB	11	NP_AJT
10	상권이	상권 이	NNG+JKS	11	NP_SBJ
11	형성된	형성 되 ㄴ	NNG+XSV+ETM	13	VP_MOD
12	이	이	MMD	13	DP
13	곳	곳	NNG	14	NP
14	진출을	진출 을	NNG+JKO	15	NP_OBJ
15	위해	위하 여	VV+EC	26	VP
16	이마트	이 마트	NNG+NNP	17	NP
17	에브리데이	에브리데이	NNP	18	NP
18	측이	측 이	NNB+JKS	26	NP_SBJ
19	매물이었던	매물 이 었 던	NNG+VCP+EP+ETM	20	VNP_MOD
20	옥계마트의	옥 계마트 의	NNG+NNP+JKG	22	NP_MOD
21	인수	인수	NNG	22	NP
22	가격을	가격 을	NNG+JKO	23	NP_OBJ
23	낮추기	낮추 기	VV+ETN	24	VP_OBJ
24	위해	위하 여	VV+EC	26	VP
25	자신을	자신 을	NNG+JKO	26	NP_OBJ
26	이용했다고	이용 하 였 다고	NNG+XSV+EP+EC	27	VP_CMP
27	주장한다.	주장 하 ㄴ다 .	NNG+XSV+EF+SF	0	VP

## klue-dp-v1_train_00569_wikitree	주최 측은 김 전 의원을 소비자 입법 부문 대상에 선정한 이유로 그의 입법 활동이 소비자 만족도 및 호감도, 신뢰도 평가 항목에서 높은 평가를 받았다고 설명했습니다.
1	주최	주최	NNG	2	NP
2	측은	측 은	NNB+JX	25	NP_SBJ
3	김	김	NNP	5	NP
4	전	전	MMD	5	DP
5	의원을	의원 을	NNG+JKO	10	NP_OBJ
6	소비자	소비자	NNG	7	NP
7	입법	입법	NNG	8	NP
8	부문	부문	NNG	9	NP
9	대상에	대상 에	NNG+JKB	10	NP_AJT
10	선정한	선정 하 ㄴ	NNG+XSV+ETM	11	VP_MOD
11	이유로	이유 로	NNG+JKB	25	NP_AJT
12	그의	그 의	NP+JKG	14	NP_MOD
13	입법	입법	NNG	14	NP
14	활동이	활동 이	NNG+JKS	24	NP_SBJ
15	소비자	소비자	NNG	16	NP
16	만족도	만족 도	NNG+NNG	19	NP
17	및	및	MAG	19	AP
18	호감도,	호감 도 ,	NNG+NNG+SP	19	NP_CNJ
19	신뢰도	신뢰 도	NNG+NNG	20	NP
20	평가	평가	NNG	21	NP
21	항목에서	항목 에서	NNG+JKB	24	NP_AJT
22	높은	높 은	VA+ETM	23	VP_MOD
23	평가를	평가 를	NNG+JKO	24	NP_OBJ
24	받았다고	받 았 다고	VV+EP+EC	25	VP_CMP
25	설명했습니다.	설명 하 였 습니다 .	NNG+XSV+EP+EF+SF	0	VP

## klue-dp-v1_train_00570_wikitree	프로축구 인천유나이티드 이천수가 술집에서 폭행 시비에 휘말렸다.
1	프로축구	프로 축구	NNG+NNG	2	NP
2	인천유나이티드	인천유나이티드	NNP	3	NP
3	이천수가	이천수 가	NNP+JKS	7	NP_SBJ
4	술집에서	술 집 에서	NNG+NNG+JKB	7	NP_AJT
5	폭행	폭행	NNG	6	NP
6	시비에	시비 에	NNG+JKB	7	NP_AJT
7	휘말렸다.	휘말리 었 다 .	VV+EP+EF+SF	0	VP

## klue-dp-v1_train_00571_wikitree	배우 송일국 씨와 그의 아들 대한, 민국, 만세는 현재 KBS의 '슈퍼맨이 돌아왔다'에 출연해 인기몰이를 하고 있다.
1	배우	배우	NNG	3	NP
2	송일국	송일국	NNP	3	NP
3	씨와	씨 와	NNB+JC	8	NP_CNJ
4	그의	그 의	NP+JKG	5	NP_MOD
5	아들	아들	NNG	8	NP
6	대한,	대한 ,	NNG+SP	8	NP_CNJ
7	민국,	민국 ,	NNP+SP	8	NP_CNJ
8	만세는	만세 는	NNP+JX	15	NP_SBJ
9	현재	현재	MAG	15	AP
10	KBS의	KBS 의	SL+JKG	12	NP_MOD
11	'슈퍼맨이	' 슈퍼맨 이	SS+NNG+JKS	12	NP_SBJ
12	돌아왔다'에	돌 아 오 았 다 ' 에	VV+EC+VV+EP+EF+SS+JKB	13	VP_AJT
13	출연해	출연 하 여	NNG+XSV+EC	15	VP
14	인기몰이를	인기 몰이 를	NNG+NNG+JKO	15	NP_OBJ
15	하고	하 고	VV+EC	16	VP
16	있다.	있 다 .	VX+EF+SF	0	VP

## klue-dp-v1_train_00572_wikitree	다음은 카페 뎀셀브즈 대표가 남긴 공지문 전문입니다.
1	다음은	다음 은	NNG+JX	7	NP_SBJ
2	카페	카페	NNG	3	NP
3	뎀셀브즈	뎀셀브즈	NNP	4	NP
4	대표가	대표 가	NNG+JKS	5	NP_SBJ
5	남긴	남기 ㄴ	VV+ETM	6	VP_MOD
6	공지문	공지 문	NNG+NNG	7	NP
7	전문입니다.	전문 이 ㅂ니다 .	NNG+VCP+EF+SF	0	VNP

## klue-dp-v1_train_00573_wikitree	중국사회에서는 이들의 잔혹성에 놀라는 한편, 유수아동 문제의 심각성을 고민해야한다는 목소리도 높아지고 있다.
1	중국사회에서는	중국 사회 에서 는	NNP+NNG+JKB+JX	4	NP_AJT
2	이들의	이 들 의	NP+XSN+JKG	3	NP_MOD
3	잔혹성에	잔혹 성 에	NNG+XSN+JKB	4	NP_AJT
4	놀라는	놀라 는	VV+ETM	5	VP_MOD
5	한편,	한편 ,	NNG+SP	11	NP_AJT
6	유수아동	유수 아동	NNG+NNG	7	NP
7	문제의	문제 의	NNG+JKG	8	NP_MOD
8	심각성을	심각 성 을	XR+XSN+JKO	9	NP_OBJ
9	고민해야한다는	고민 하 여야 하 ㄴ다는	NNG+XSV+EC+VX+ETM	10	VP_MOD
10	목소리도	목소리 도	NNG+JX	11	NP_SBJ
11	높아지고	높 아 지 고	VA+EC+VX+EC	12	VP
12	있다.	있 다 .	VX+EF+SF	0	VP

## klue-dp-v1_train_00574_wikitree	지난 10일 우리 군이 북한의 지뢰도발에 대한 보복조치로 11년만에 대북 확성기 방송을 재개하자 북한은 강한 알레르기 반응을 보였다.
1	지난	지나 ㄴ	VV+ETM	2	VP_MOD
2	10일	10 일	SN+NNB	13	NP_AJT
3	우리	우리	NP	4	NP
4	군이	군 이	NNG+JKS	13	NP_SBJ
5	북한의	북한 의	NNP+JKG	6	NP_MOD
6	지뢰도발에	지뢰 도발 에	NNG+NNG+JKB	7	NP_AJT
7	대한	대하 ㄴ	VV+ETM	8	VP_MOD
8	보복조치로	보복 조치 로	NNG+NNG+JKB	13	NP_AJT
9	11년만에	11 년 만 에	SN+NNB+NNB+JKB	13	NP_AJT
10	대북	대북	NNG	11	NP
11	확성기	확성기	NNG	12	NP
12	방송을	방송 을	NNG+JKO	13	NP_OBJ
13	재개하자	재개 하 자	NNG+XSV+EC	18	VP
14	북한은	북한 은	NNP+JX	18	NP_SBJ
15	강한	강하 ㄴ	VA+ETM	17	VP_MOD
16	알레르기	알레르기	NNG	17	NP
17	반응을	반응 을	NNG+JKO	18	NP_OBJ
18	보였다.	보이 었 다 .	VV+EP+EF+SF	0	VP

## klue-dp-v1_train_00575_wikitree	A씨는 지난 2010년부터 일주일에 2~3차례씩 B양을 성추행 해 왔고, 올해 4월 초 B양을 성폭행했습니다.
1	A씨는	A 씨 는	SL+NNB+JX	9	NP_SBJ
2	지난	지나 ㄴ	VV+ETM	3	VP_MOD
3	2010년부터	2010 년 부터	SN+NNB+JX	8	NP_AJT
4	일주일에	일 주일 에	NR+NNG+JKB	8	NP_AJT
5	2~3차례씩	2 ~ 3 차례 씩	SN+SO+SN+NNG+XSN	8	NP_AJT
6	B양을	B 양 을	SL+NNG+JKO	8	NP_OBJ
7	성추행	성 추행	NNG+NNG	8	NP
8	해	하 여	XSV+EC	9	VP
9	왔고,	오 았 고 ,	VX+EP+EC+SP	14	VP
10	올해	올해	NNG	11	NP
11	4월	4 월	SN+NNB	12	NP
12	초	초	NNB	14	NP_AJT
13	B양을	B 양 을	SL+NNG+JKO	14	NP_OBJ
14	성폭행했습니다.	성 폭행 하 였 습니다 .	NNG+NNG+XSV+EP+EF+SF	0	VP

## klue-dp-v1_train_00576_wikitree	데이브는 우리나라와 다른 나라의 문화, 언어 등을 비교해 소개하는 영상을 올리며 관심을 받고 있다.
1	데이브는	데이브 는	NNP+JX	11	NP_SBJ
2	우리나라와	우리 나라 와	NP+NNG+JC	4	NP_CNJ
3	다른	다른	MMD	4	DP
4	나라의	나라 의	NNG+JKG	6	NP_MOD
5	문화,	문화 ,	NNG+SP	6	NP_CNJ
6	언어	언어	NNG	7	NP
7	등을	등 을	NNB+JKO	8	NP_OBJ
8	비교해	비교 하 여	NNG+XSV+EC	9	VP
9	소개하는	소개 하 는	NNG+XSV+ETM	10	VP_MOD
10	영상을	영상 을	NNG+JKO	11	NP_OBJ
11	올리며	올리 며	VV+EC	13	VP
12	관심을	관심 을	NNG+JKO	13	NP_OBJ
13	받고	받 고	VV+EC	14	VP
14	있다.	있 다 .	VX+EF+SF	0	VP

## klue-dp-v1_train_00577_wikitree	그리고 조속한 시일안에 후임 CEO를 선정해줄 것을 요청했습니다.
1	그리고	그리고	MAJ	8	AP
2	조속한	조속하 ㄴ	VA+ETM	3	VP_MOD
3	시일안에	시일 안 에	NNG+NNG+JKB	6	NP_AJT
4	후임	후임	NNG	5	NP
5	CEO를	CEO 를	SL+JKO	6	NP_OBJ
6	선정해줄	선정 하 여 주 ㄹ	NNG+XSV+EC+VX+ETM	7	VP_MOD
7	것을	것 을	NNB+JKO	8	NP_OBJ
8	요청했습니다.	요청 하 였 습니다 .	NNG+XSV+EP+EF+SF	0	VP

## klue-dp-v1_train_00578_wikitree	30일 오후 서울 종로구 중학동 일본대사관 앞에서 '일본군 위안부 문제 해결을 위한 1211차 정기 수요집회'가 열렸다.
1	30일	30 일	SN+NNB	2	NP
2	오후	오후	NNG	16	NP_AJT
3	서울	서울	NNP	4	NP
4	종로구	종로구	NNP	5	NP
5	중학동	중학동	NNP	6	NP
6	일본대사관	일본대사관	NNP	7	NP
7	앞에서	앞 에서	NNG+JKB	16	NP_AJT
8	'일본군	' 일본 군	SS+NNP+NNG	9	NP
9	위안부	위안부	NNG	10	NP
10	문제	문제	NNG	11	NP
11	해결을	해결 을	NNG+JKO	12	NP_OBJ
12	위한	위하 ㄴ	VV+ETM	15	VP_MOD
13	1211차	1211 차	SN+NNB	15	NP
14	정기	정기	NNG	15	NP
15	수요집회'가	수요 집회 ' 가	NNG+NNG+SS+JKS	16	NP_SBJ
16	열렸다.	열리 었 다 .	VV+EP+EF+SF	0	VP

## klue-dp-v1_train_00579_wikitree	교과와 창의적 체험활동 등 교육 전반에서 다루는 '범교과 학습주제'는 현재 39개에서 10개로 대폭 줄였다.
1	교과와	교과 와	NNG+JC	3	NP_CNJ
2	창의적	창의 적	NNG+XSN	3	DP
3	체험활동	체험 활동	NNG+NNG	4	NP
4	등	등	NNB	6	NP
5	교육	교육	NNG	6	NP
6	전반에서	전반 에서	NNG+JKB	7	NP_AJT
7	다루는	다루 는	VV+ETM	9	VP_MOD
8	'범교과	' 범 교과	SS+XPN+NNG	9	NP
9	학습주제'는	학습 주제 ' 는	NNG+NNG+SS+JX	14	NP_OBJ
10	현재	현재	MAG	14	AP
11	39개에서	39 개 에서	SN+NNB+JKB	14	NP_AJT
12	10개로	10 개 로	SN+NNB+JKB	14	NP_AJT
13	대폭	대폭	MAG	14	AP
14	줄였다.	줄이 었 다 .	VV+EP+EF+SF	0	VP

## klue-dp-v1_train_00580_wikitree	29일 영국 주간지 이코노미스트의 싱크탱크 '이코노미스트 인텔리전스 유닛'(EIU)의 '안전한 도시 지수 2015' 보고서를 보면 도쿄는 '안전한 도시 지수' 평가에서 100점 만점에 85.63점을 받아 50개 도시 중 1위에 올랐다.
1	29일	29 일	SN+NNB	14	NP_AJT
2	영국	영국	NNP	3	NP
3	주간지	주간지	NNG	4	NP
4	이코노미스트의	이코노미스트 의	NNP+JKG	5	NP_MOD
5	싱크탱크	싱크탱크	NNG	8	NP
6	'이코노미스트	' 이코노미스트	SS+NNP	7	NP
7	인텔리전스	인텔리전스	NNP	8	NP
8	유닛'(EIU)의	유닛 ' ( EIU ) 의	NNP+SS+SS+SL+SS+JKG	13	NP_MOD
9	'안전한	' 안전 하 ㄴ	SS+NNG+XSA+ETM	10	VP_MOD
10	도시	도시	NNG	11	NP
11	지수	지수	NNG	12	NP
12	2015'	2015 '	SN+SS	13	NP
13	보고서를	보고서 를	NNG+JKO	14	NP_OBJ
14	보면	보 면	VV+EC	23	VP
15	도쿄는	도쿄 는	NNP+JX	23	NP_SBJ
16	'안전한	' 안전 하 ㄴ	SS+NNG+XSA+ETM	17	VP_MOD
17	도시	도시	NNG	18	NP
18	지수'	지수 '	NNG+SS	19	NP
19	평가에서	평가 에서	NNG+JKB	23	NP_AJT
20	100점	100 점	SN+NNB	21	NP
21	만점에	만점 에	NNG+JKB	23	NP_AJT
22	85.63점을	85 . 63 점 을	SN+SP+SN+NNB+JKO	23	NP_OBJ
23	받아	받 아	VV+EC	28	VP
24	50개	50 개	SN+NNB	25	NP
25	도시	도시	NNG	26	NP
26	중	중	NNB	27	NP
27	1위에	1 위 에	SN+NNB+JKB	28	NP_AJT
28	올랐다.	오르 았 다 .	VV+EP+EF+SF	0	VP

## klue-dp-v1_train_00581_wikitree	병원장 A씨 등은 지난해 3월 24일부터 28일 사이 환자 9명에게 무릎 인공관절 삽입 수술을 하면서 의료기기 판매사원과 간호조무사·간호조무사 실습생에게 무면허 의료행위를 시키고 의료급여 2500만원을 챙긴 혐의를 받고 있다.
1	병원장	병원장	NNG	2	NP
2	A씨	A 씨	SL+NNB	3	NP
3	등은	등 은	NNB+JX	15	NP_SBJ
4	지난해	지나 ㄴ 해	VV+ETM+NNG	8	NP
5	3월	3 월	SN+NNB	6	NP
6	24일부터	24 일 부터	SN+NNB+JX	8	NP_AJT
7	28일	28 일	SN+NNB	8	NP
8	사이	사이	NNG	15	NP_AJT
9	환자	환자	NNG	10	NP
10	9명에게	9 명 에게	SN+NNB+JKB	15	NP_AJT
11	무릎	무릎	NNG	12	NP
12	인공관절	인공 관절	NNG+NNG	13	NP
13	삽입	삽입	NNG	14	NP
14	수술을	수술 을	NNG+JKO	15	NP_OBJ
15	하면서	하 면서	VV+EC	22	VP
16	의료기기	의료 기기	NNG+NNG	17	NP
17	판매사원과	판매 사원 과	NNG+NNG+JC	19	NP_CNJ
18	간호조무사·간호조무사	간호 조무사 · 간호 조무사	NNG+NNG+SP+NNG+NNG	19	NP
19	실습생에게	실습 생 에게	NNG+XSN+JKB	22	NP_AJT
20	무면허	무 면허	XPN+NNG	21	NP
21	의료행위를	의료 행위 를	NNG+NNG+JKO	22	NP_OBJ
22	시키고	시키 고	VV+EC	25	VP
23	의료급여	의료 급여	NNG+NNG	24	NP
24	2500만원을	2500 만 원 을	SN+NR+NNB+JKO	25	NP_OBJ
25	챙긴	챙기 ㄴ	VV+ETM	26	VP_MOD
26	혐의를	혐의 를	NNG+JKO	27	NP_OBJ
27	받고	받 고	VV+EC	28	VP
28	있다.	있 다 .	VX+EF+SF	0	VP

## klue-dp-v1_train_00582_wikitree	배우 김우빈 씨와 개그우먼 김숙 씨는 KBS '인간의 조건' 방송 당시 서로 안부를 물으며 문자를 주고 받는 장면이 포착돼 화제를 모았다.
1	배우	배우	NNG	3	NP
2	김우빈	김우빈	NNP	3	NP
3	씨와	씨 와	NNB+JC	6	NP_CNJ
4	개그우먼	개그 우먼	NNG+NNG	6	NP
5	김숙	김숙	NNP	6	NP
6	씨는	씨 는	NNB+JX	21	NP_SBJ
7	KBS	KBS	SL	9	NP
8	'인간의	' 인간 의	SS+NNG+JKG	9	NP_MOD
9	조건'	조건 '	NNG+SS	10	NP
10	방송	방송	NNG	11	NP
11	당시	당시	NNG	14	NP_AJT
12	서로	서로	MAG	14	AP
13	안부를	안부 를	NNG+JKO	14	NP_OBJ
14	물으며	묻 으며	VV+EC	16	VP
15	문자를	문자 를	NNG+JKO	16	NP_OBJ
16	주고	주 고	VV+EC	17	VP
17	받는	받 는	VV+ETM	18	VP_MOD
18	장면이	장면 이	NNG+JKS	19	NP_SBJ
19	포착돼	포착 되 어	NNG+XSV+EC	21	VP
20	화제를	화제 를	NNG+JKO	21	NP_OBJ
21	모았다.	모으 았 다 .	VV+EP+EF+SF	0	VP

## klue-dp-v1_train_00583_wikitree	참여정부 때처럼 상시로 위원회를 둬서 순차적으로 추가 정부조직 개편을 할 수도 있는 상황이다.
1	참여정부	참여 정부	NNG+NNG	2	NP
2	때처럼	때 처럼	NNG+JKB	5	NP_AJT
3	상시로	상시 로	NNG+JKB	5	NP_AJT
4	위원회를	위원회 를	NNG+JKO	5	NP_OBJ
5	둬서	두 어서	VV+EC	10	VP
6	순차적으로	순차 적 으로	NNG+XSN+JKB	10	NP_AJT
7	추가	추가	NNG	9	NP
8	정부조직	정부 조직	NNG+NNG	9	NP
9	개편을	개편 을	NNG+JKO	10	NP_OBJ
10	할	하 ㄹ	VV+ETM	11	VP_MOD
11	수도	수 도	NNB+JX	12	NP_SBJ
12	있는	있 는	VV+ETM	13	VP_MOD
13	상황이다.	상황 이 다 .	NNG+VCP+EF+SF	0	VNP

## klue-dp-v1_train_00584_wikitree	한국은행은 12일 이주열 총재 주재로 금융통화위원회 본회의를 열어 기준금리를 현행 수준에서 유지하기로 결정했다.
1	한국은행은	한국은행 은	NNP+JX	13	NP_SBJ
2	12일	12 일	SN+NNB	8	NP_AJT
3	이주열	이주열	NNP	4	NP
4	총재	총재	NNG	5	NP
5	주재로	주재 로	NNG+JKB	8	NP_AJT
6	금융통화위원회	금융통화위원회	NNP	7	NP
7	본회의를	본회의 를	NNG+JKO	8	NP_OBJ
8	열어	열 어	VV+EC	13	VP
9	기준금리를	기준 금리 를	NNG+NNG+JKO	12	NP_OBJ
10	현행	현행	NNG	11	NP
11	수준에서	수준 에서	NNG+JKB	12	NP_AJT
12	유지하기로	유지 하 기 로	NNG+XSV+ETN+JKB	13	VP_AJT
13	결정했다.	결정 하 였 다 .	NNG+XSV+EP+EF+SF	0	VP

## klue-dp-v1_train_00585_wikitree	이 여성은 서울의 한 병원으로 옮겨졌지만 사고 후유증으로 고 비용의 수술을 여러번 거쳐야 했고, 이 사실을 알게 된 이영애가 병원비 중 1억원을 내 준 것으로 알려졌다.
1	이	이	MMD	2	DP
2	여성은	여성 은	NNG+JX	13	NP_SBJ
3	서울의	서울 의	NNP+JKG	5	NP_MOD
4	한	한	MMN	5	DP
5	병원으로	병원 으로	NNG+JKB	6	NP_AJT
6	옮겨졌지만	옮기 어 지 었 지만	VV+EC+VX+EP+EC	13	VP
7	사고	사고	NNG	8	NP
8	후유증으로	후유증 으로	NNG+JKB	13	NP_AJT
9	고	고	XPN	10	NP
10	비용의	비용 의	NNG+JKG	11	NP_MOD
11	수술을	수술 을	NNG+JKO	13	NP_OBJ
12	여러번	여러 번	MMN+NNB	13	NP_AJT
13	거쳐야	거치 어야	VV+EC	14	VP
14	했고,	하 였 고 ,	VX+EP+EC+SP	23	VP
15	이	이	MMD	16	DP
16	사실을	사실 을	NNG+JKO	17	NP_OBJ
17	알게	알 게	VV+EC	18	VP
18	된	되 ㄴ	VV+ETM	19	VP_MOD
19	이영애가	이영애 가	NNP+JKS	23	NP_SBJ
20	병원비	병원비	NNG	21	NP
21	중	중	NNB	22	NP
22	1억원을	1 억 원 을	SN+NR+NNB+JKO	23	NP_OBJ
23	내	내 어	VV+EC	24	VP
24	준	주 ㄴ	VX+ETM	25	VP_MOD
25	것으로	것 으로	NNB+JKB	26	NP_AJT
26	알려졌다.	알리 어 지 었 다 .	VV+EC+VX+EP+EF+SF	0	VP

## klue-dp-v1_train_00586_wikitree	장문복은 4년 전 '슈퍼스타K2'에서 아웃사이더의 '스피드 레이서'를 불러 '힙통령'이라는 애칭으로 불리며 사람들의 관심을 모았는데요.
1	장문복은	장문복 은	NNP+JX	8	NP_SBJ
2	4년	4 년	SN+NNB	3	NP
3	전	전	NNG	4	NP
4	'슈퍼스타K2'에서	' 슈퍼스타 K 2 ' 에서	SS+NNG+SL+SN+SS+JKB	8	NP_AJT
5	아웃사이더의	아웃사이더 의	NNP+JKG	7	NP_MOD
6	'스피드	' 스피드	SS+NNG	7	NP
7	레이서'를	레이서 ' 를	NNG+SS+JKO	8	NP_OBJ
8	불러	부르 어	VV+EC	11	VP
9	'힙통령'이라는	' 힙통령 ' 이 라는	SS+NNG+SS+VCP+ETM	10	VNP_MOD
10	애칭으로	애칭 으로	NNG+JKB	11	NP_AJT
11	불리며	불리 며	VV+EC	14	VP
12	사람들의	사람 들 의	NNG+XSN+JKG	13	NP_MOD
13	관심을	관심 을	NNG+JKO	14	NP_OBJ
14	모았는데요.	모으 았 는데요 .	VV+EP+EF+SF	0	VP

## klue-dp-v1_train_00587_wikitree	교육부는 최근 몇 년간 체험활동 현장에서 각종 사고가 발생하자 한국청소년활동진흥원의 인증을 받은 체험 캠프를 이용하도록 당부해 왔다.
1	교육부는	교육부 는	NNG+JX	16	NP_SBJ
2	최근	최근	NNG	4	NP
3	몇	몇	MMN	4	DP
4	년간	년 간	NNB+XSN	9	NP_AJT
5	체험활동	체험 활동	NNG+NNG	6	NP
6	현장에서	현장 에서	NNG+JKB	9	NP_AJT
7	각종	각종	NNG	8	NP
8	사고가	사고 가	NNG+JKS	9	NP_SBJ
9	발생하자	발생 하 자	NNG+XSV+EC	16	VP
